Adipose_Subcutaneous	Adipose_Visceral_Omentum	Adrenal_Gland	Artery_Aorta	Artery_Coronary	Artery_Tibial	Brain_Amygdala	Brain_Anterior_cingulate_cortex_BA24	Brain_Caudate_basal_ganglia	Brain_Cerebellar_Hemisphere	Brain_Cerebellum	Brain_Cortex	Brain_Frontal_Cortex_BA9	Brain_Hippocampus	Brain_Hypothalamus	Brain_Nucleus_accumbens_basal_ganglia	Brain_Putamen_basal_ganglia	Brain_Spinal_cord_cervical_c_1	Brain_Substantia_nigra	Breast_Mammary_Tissue	Cells_Cultured_fibroblasts	Cells_EBV_transformed_lymphocytes	Colon_Sigmoid	Colon_Transverse	Esophagus_Gastroesophageal_Junction	Esophagus_Mucosa	Esophagus_Muscularis	Heart_Atrial_Appendage	Heart_Left_Ventricle	Kidney_Cortex	Liver	Lung	Minor_Salivary_Gland	motor_neuron	Muscle_Skeletal	Nerve_Tibial	Ovary	Pancreas	Pituitary	Prostate	Skin_Not_Sun_Exposed_Suprapubic	Skin_Sun_Exposed_Lower_leg	Small_Intestine_Terminal_Ileum	Spleen	Stomach	Testis	Thyroid	Uterus	Vagina	Whole_Blood
isoform1=junction:chr19:36636957-36637148:+|isoform2=junction:chr19:36636957-36637097:+|CAPNS1|A3SS	0.994143992134218	0.994270626505996	0.994805469535019	0.994064229836681	0.994203736666605	0.994234195968408	0.994017200548423	0.994334422794411	0.994926972562169	0.994807543924004	0.994850836811582	0.994570952803762	0.994824115786447	0.994555433589462	0.994298161602573	0.995103685411788	0.994886532810336	0.994386278170062	0.994240936555891	0.993966978975573	0.995696720566695	0.995114051545374	0.994319398808737	0.99429505616758	0.99413004583221	0.994621141431936	0.994374869208709	0.994826761187417	0.994763108753491	0.994131139902873	0.993832854818147	0.994245815974212	0.994508135650251	0.993586421352682	0.994933107966816	0.993752951110989	0.99439109141153	0.994494357878353	0.994133553464178	0.993725484413248	0.993850387909559	0.994201485434067	0.994423183730609	0.994068814469408	0.994344914947521	0.994866394997109	0.994012111217906	0.994658366441837	0.994419633102894	0.994278240348026
isoform1=junction:chr19:36634031-36636707:+|isoform2=junction:chr19:36634031-36636677:+|CAPNS1|A3SS	0.000522770487051113	0.000644847254406803	0	0	0	0.000569836785594526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000810363006476879	0.000953063756530848	0	0	0	0.000799087065473962	0	0	0	0.000615323759188652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
isoform1=junction:chr20:34287686-34288719:+|isoform2=junction:chr20:34287686-34288696:+|ROMO1|A3SS	0.00266731585465246	0.00288742706836638	0.00368372164043314	0.00225033209746813	0.00204604506731126	0.00230538352890048	0.00282600664942741	0.00301500611615526	0.00305669640749658	0	0	0.00354168229909207	0.00294156972857334	0.00324326199313192	0.00213601507151007	0.00253352214895783	0.00250734399572713	0.00376038314749682	0.0034240991358226	0.00264693655245723	0.0032182513605958	0.00403178084785748	0.00243767468250688	0.00221471740316121	0.00275111215172091	0.00198964457863234	0.00272025536271744	0.0038326879210652	0.0027731846742571	0.00313463645862535	0.00240777474206869	0.00247912447499426	0.00197458908120327	0.0035778175313059	0.00250496653017493	0.00289014722536806	0.00236380541153852	0	0.00273361881856045	0.00256326514454242	0.00252377065454786	0.00208191536213316	0	0.00219966574911522	0.00271251547902855	0.015525402019353	0.0023103167593218	0	0.0025566293398783	0
isoform1=junction:chr21:34962112-34963467:-|isoform2=junction:chr21:34962228-34963467:-|ATP5PO|A3SS	0.946737761110948	0.946918933123111	0.950193279809694	0.951414478173559	0.951225781576326	0.950888369083761	0.953005905809904	0.952775831192089	0.954885107875811	0.957235522268289	0.955819078602162	0.951906158357771	0.952940759888106	0.95163386973867	0.95191637630662	0.956613082922171	0.953948008957258	0.942657118426678	0.945991184511522	0.945707997065297	0.954925987080328	0.952632447598614	0.950540874110643	0.948518228326497	0.949678395762391	0.946121040466191	0.947818888906243	0.952935678760973	0.950347984492503	0.950448247758761	0.942867811799851	0.943538346613546	0.945428916633105	0.980067694622038	0.95021645021645	0.951128381407861	0.958726745816584	0.94020116297344	0.944744072453445	0.940955167729125	0.943715927508472	0.945120915217761	0.944115748709122	0.938682123245882	0.95059969124807	0.943659203050974	0.943384718600857	0.949715687367599	0.945966514459665	0.929392749942277
isoform1=junction:chr21:35275944-35276238:-|isoform2=junction:chr21:35275961-35276238:-|ATP5PO|A3SS	0.00315634353663449	0.00348376913857425	0.00360061612722831	0.00353678883174522	0.00340702962748758	0.00326949333923761	0.00262657874147759	0.00225384330743095	0.00257139457857913	0.00326889233842548	0.00324865371107469	0.00258771435018051	0.00259347229313266	0.00266929601403287	0.00265793022202967	0.00266439588731701	0.00229674776539368	0.00355613555727744	0.00252530273806446	0.00319498672396908	0.00348383472799597	0.00317890762353949	0.00375977613546674	0.00454312392882167	0.00346241062889623	0.00384282542542401	0.00354425269956605	0.00238549528101191	0.00239276215122668	0.00366185620463187	0.00462075882820876	0.00370856316606866	0.00303883284926045	0.00367763616764948	0.00192645039050283	0.00316412066398279	0.00306919817982112	0.00365137530781943	0.00260292803269863	0.00319542248263422	0.00327396517604507	0.00311651255128674	0.00401861605774322	0.0036446386088311	0.00397659580101136	0.00272192652922506	0.00371201468050943	0.00337480029439747	0.00387304296451899	0.00434820277895102
isoform1=junction:chrX:134185399-134185946:-|isoform2=junction:chrX:134185550-134185946:-|RTL8A|A3SS	0.00905721986109671	0.00743511591391891	0.005249343832021	0.00568573873202506	0.00566407668288432	0.00591183652486827	0.00946969696969697	0.00972037283621838	0.0117076516116391	0.0179772740120979	0.0187278010978366	0.0109554140127389	0.00977334165107091	0	0.0103990709459459	0.014086484462748	0	0.0074541596387181	0	0.00890500693033588	0.00686441089373271	0	0.0072550740734106	0.00876001629770474	0.0073211495839843	0.0102416820201582	0.00845253576072822	0	0.0120608285264814	0.00853901041057434	0	0.0106188650460686	0.0101336373424536	0	0	0.00844432502974705	0.0110639669155164	0	0.0167853509664293	0.00832188120323714	0.0116141807242679	0.0121346229344373	0.00861816263117782	0	0	0	0.010733560466729	0.00874723506937462	0.0109584064902827	0
isoform1=junction:chr1:8022142-8022822:+|isoform2=junction:chr1:8022162-8022822:+|PARK7|A5SS	0.0182071435678042	0.0202208162758963	0.0155122655122655	0.0163449344793575	0.0196386488609584	0.0197572678521027	0.019674355495251	0.026603192383086	0.0215391518958941	0.0242860955431011	0.0267281105990783	0.02378092721595	0.0196353436185133	0.0184192900200938	0.0188352457241827	0.0193765796124684	0.0202320737875632	0.0181079083518108	0.018854242204496	0.0152671755725191	0.0148604022815971	0.0178571428571429	0.0185263157894737	0.0199860562398327	0.0197201017811705	0.0169382504288165	0.0145602795573675	0.0190893169877408	0.015807962529274	0.0260707635009311	0.0205938697318008	0.0211234548583946	0.016120365394949	0.0128342245989305	0.014624892913964	0.0238762586940725	0.01806640625	0.0159713168187744	0.0229521171349426	0.0148067894546768	0.0201065891472868	0.0209963733536935	0.0129533678756477	0.0167886353852777	0.0163978494623656	0.0213289843949859	0.018113742157458	0.0144230769230769	0.0221745350500715	0.0187568157033806
isoform1=junction:chr1:11072538-11073772:+|isoform2=junction:chr1:11072664-11073772:+|TARDBP|A5SS	0.500132661183338	0.499811959383227	0.500212856534696	0.499902931469618	0.500348675034867	0.499938080495356	0.498136645962733	0.5005382131324	0.5	0.499817050859861	0.500392156862745	0.500697350069735	0.500745156482861	0.499588477366255	0.501212611156023	0.5	0.499563318777293	0.50035739814153	0.50125313283208	0.499908071336643	0.499945881588917	0.500333852659693	0.500125470514429	0.500541477149664	0.500627667587246	0.500083236224405	0.500376081233546	0.499696233292831	0.499814883376527	0.501706484641638	0.5	0.500394259580508	0.500255232261358	0.494974874371859	0.500103391232424	0.500214868929953	0.499571183533448	0.500261643118786	0.500493258796449	0.500221926320462	0.500068956006068	0.5	0.499797816417307	0.499771376314586	0.500678886625934	0.501307344901355	0.500192777277985	0.500519210799585	0.500292911540715	0.499452354874042
isoform1=junction:chr1:11082299-11083217:+|isoform2=junction:chr1:11082308-11083217:+|TARDBP|A5SS	0.510730421686747	0.509907834101383	0.508408071748879	0.511217948717949	0.511796733212341	0.51401365432986	0.51536312849162	0.511494252873563	0.511577424023155	0.508264462809917	0.505844845908608	0.509558823529412	0.507392996108949	0.510482180293501	0.50965250965251	0.508855585831063	0.513777777777778	0.514450867052023	0.514018691588785	0.509622989717901	0.508189262966333	0.508594539939333	0.510192195690157	0.509106192210703	0.507931369375202	0.510309278350515	0.51070110701107	0.509820666097353	0.507897334649556	0.501937984496124	0.509259259259259	0.510574018126888	0.506162695152013	0.514705882352941	0.514175708785439	0.50965485783792	0.510485651214128	0.511514305652477	0.510127531882971	0.50772025431426	0.509716823986674	0.507540879504683	0.508781869688385	0.506707053223713	0.507088846880907	0.506237006237006	0.511520737327189	0.512708787218591	0.514577259475219	0.508038585209003
isoform1=junction:chr1:151238589-151238783:+|isoform2=junction:chr1:151238598-151238783:+|PSMD4|A5SS	0.0568979107266234	0.0598389681492053	0.066865891223392	0.0518204391078075	0.0580169169430264	0.0504535555127206	0.0549793862965235	0.0490312204557556	0.054819020581973	0.0557908762959191	0.0563130031184277	0.0469017671116599	0.0456932686094866	0.0568235998875264	0.0584142792737407	0.0547915592729933	0.0542982614449859	0.0583098108323067	0.0547335054856471	0.0564364636397594	0.0825681244809377	0.0754250835634356	0.0502699532889815	0.0603277150178655	0.0501226984067838	0.0767247216099803	0.0514269794139423	0.0697396731637815	0.0687531337241332	0.0691101963267891	0.0798119340608312	0.0603700048340316	0.0616379557030848	0.0747702589807853	0.0522281737331789	0.0564430701166794	0.0555724212372664	0.0715757841690268	0.0575841802635208	0.0647745614345127	0.0590684206733113	0.0579695558316617	0.0616172462211943	0.0647741177622241	0.0589052287581699	0.0461753243844534	0.06827540254349	0.0511939955037086	0.0640299877600979	0.0559696410662771
isoform1=junction:chr1:151238589-151238783:+|isoform2=junction:chr1:151238675-151238783:+|PSMD4|A5SS	0.0135307529450084	0.0142588658277496	0.013665212024609	0.0138374961455442	0.0148378359946611	0.0126186173968193	0.0136829253766899	0.0125809581838287	0.0134818809446206	0.0136144496503022	0.0154849122983998	0.012796432025449	0.0124893921600562	0.0143851804535292	0.0142348372701723	0.0124053096115088	0.0133805291961641	0.0170595129574163	0.0144586894586895	0.0132252366502106	0.0122482549189144	0.0125537528873632	0.0130183980750843	0.0134206570753704	0.0127798708735125	0.0150100152149301	0.0130992749537416	0.0137659001956947	0.0129254914311209	0.0159832635983264	0.0144846450329479	0.0147988976062004	0.0130224531974236	0.0179561072932831	0.0119392325989818	0.0148136400972666	0.01726891419947	0.0129488266892847	0.0158751260150443	0.0174281152137048	0.0139633656020507	0.0133297952002559	0.0130738826391	0.0148792031428837	0.0128461123156424	0.0116464822672541	0.0169830978222389	0.0145612325568568	0.0163802632901216	0.0129359867694986
isoform1=junction:chr1:151372662-151372917:+|isoform2=junction:chr1:151372664-151372917:+|PSMB4|A5SS	0.987439479387086	0.987790387135788	0.990449190156392	0.988342399497002	0.988212533214376	0.988191034386254	0.989888723842285	0.99099125392795	0.990860624523991	0.986565782293321	0.984541816455267	0.988888146018587	0.990511236872177	0.989269217580733	0.990048713096412	0.989823077077788	0.990692279672552	0.989725703600206	0.989383051725254	0.987615890609623	0.991868479772926	0.99080727111628	0.988792852038086	0.98917620739571	0.989192700643713	0.989950806752193	0.989050781719268	0.988810300483031	0.990036772532046	0.989283447220044	0.989173679261206	0.985084691033245	0.989469304974128	0.970574677320221	0.990158419822505	0.985405185151649	0.987598604368932	0.989495829118471	0.987894113615761	0.986698940283968	0.987703494091398	0.98789965519459	0.988245043489161	0.987412829918777	0.989498005597344	0.988648480840093	0.987171085965209	0.987405582390508	0.987463828723599	0.98869621840074
isoform1=junction:chr1:156737376-156752073:+|isoform2=junction:chr1:156738032-156752073:+|PRCC|A5SS	0.989730286770193	0.991575886262925	0.994104976760005	0.991305538440474	0.992784592329467	0.990394636281526	0.989935956084172	0.989082294778041	0.989756822269138	0.986730714353657	0.986387337917032	0.990909974722924	0.989125263372528	0.986947318908749	0.986787615854861	0.98761451080982	0.990542388331814	0.981473857554549	0.98146655922643	0.990412998615501	0.988801452784504	0.993408822038195	0.993058754875764	0.992801026636201	0.992835779369827	0.995474333002888	0.992928741564113	0.990632318501171	0.994565485894966	0.989167230873392	0.994359842075578	0.989422715306506	0.993042325851073	0.973860376155563	0.995727881075324	0.987704393117876	0.99131904432665	0.991084819196801	0.991341256366723	0.991239288911625	0.988317102220977	0.987684240362812	0.993163665899553	0.992276098816894	0.993590037086214	0.941423510937443	0.990651192778852	0.990601211744601	0.992099226913601	0.984933192306862
isoform1=junction:chr1:228336158-228336365:+|isoform2=junction:chr1:228336241-228336365:+|GUK1|A5SS	0.0621087399130359	0.0629682074675779	0.0640743984063337	0.0623606713621091	0.0637103255842167	0.0633954790887131	0.0608498761537983	0.0586522073274139	0.0576485928559762	0.0589419960902137	0.0600382860439503	0.0588845930259382	0.0584184753520845	0.0600775821140317	0.0596990927959619	0.0581193911859577	0.0579775945974124	0.0634570630349417	0.0606547190589567	0.063843536281089	0.0600100700105495	0.0592960979342005	0.0635980003422575	0.0615623029649268	0.0612802817456349	0.0626524750137719	0.061811171348351	0.0601758455148606	0.0582495354440621	0.063442696918912	0.0631827734618923	0.0625868402351801	0.0592136508582672	0.0659863945578231	0.0572211032703983	0.0640156903534578	0.0651808683782223	0.0605533121292214	0.0634407896176657	0.0642271467506929	0.0633283916870119	0.0616596557950136	0.0616569086179543	0.0650925838301631	0.0610136812278418	0.0597036750520055	0.0626648899541215	0.0635773996802802	0.0640238512351533	0.060701192378641
isoform1=junction:chr1:228328990-228333211:+|isoform2=junction:chr1:228329209-228333211:+|GUK1|A5SS	0.0457335500248479	0.0398046675373346	0.039383861368808	0.0510619726505674	0.0462111103307817	0.0486999895461537	0.0229228443514158	0.024427776764545	0.0234198933194415	0.0274742608047263	0.028672075765888	0.0245976365139006	0.0236389610118768	0.0247642085715682	0.025932089719069	0.0243973561430793	0.0248792380260149	0.0283430474604496	0.0264868284826872	0.0413922684823455	0.0515604045090435	0.0551616915422886	0.0422611292936354	0.0428677014042868	0.0399738562091503	0.0518469538036128	0.042557591298234	0.0339267787998607	0.0317047291835085	0.0388132709485325	0.0388578665592079	0.0467059453668988	0.0477261544949743	0.0243842965130456	0.0301342779471126	0.0352074406939074	0.0434075231029546	0.0398729223260739	0.0349971852129856	0.0378725165562914	0.0427090865268739	0.0459029886438208	0.046820080907222	0.0420515313563442	0.0425892024455114	0.0388944756220197	0.042020741562901	0.0423452768729642	0.0411425738893364	0.0365779098939557
isoform1=junction:chr1:228333326-228333726:+|isoform2=junction:chr1:228333351-228333726:+|GUK1|A5SS	0.00709754146580949	0.00827533384395085	0.00735054259182741	0.00709746467910345	0.00756581447791826	0.00719582922238444	0.00538068563365436	0.00512809742334982	0.00547515368852459	0.00908120137474313	0.00989801219478851	0.00501730202112608	0.00485908334574272	0.00583237168414786	0.005531701405404	0.00530640672873611	0.00555847318594394	0.00726945498650182	0.00622319539681102	0.00679180044455421	0.00948826983713732	0.00951128926819106	0.00825331244471022	0.00803220559375465	0.00736170539440882	0.00837722776224799	0.00784730301650733	0.00690932166467769	0.00679200424716663	0.00753703131315533	0.00621969327255547	0.00794366364640665	0.00685845514073798	0.00978631711258754	0.0079321631160239	0.0068741978289717	0.00791992925888429	0.00706994038735427	0.0059561853216748	0.00778833717595456	0.00607279938323775	0.00597907841272586	0.00849263619867494	0.00926249414170679	0.00672790787941519	0.00780312867124219	0.00830141524323375	0.0080864840195673	0.0074236158049697	0.00790943398771723
isoform1=junction:chr1:228270467-228284778:+|isoform2=junction:chr1:228270552-228284778:+|ARF1|A5SS	0.0218190368656541	0.0243754468214793	0.0236304145528773	0.018969346956908	0.0195245486479863	0.0175177060306107	0.0233314799942341	0.0201769245247506	0.0220316092250276	0.0167160070145004	0.0170513706044268	0.0173963196495795	0.018664252968932	0.0227309628186394	0.0270628378457606	0.0209370653542594	0.0207408072017107	0.0219529059270925	0.0264065193543332	0.0218378780645342	0.029113505956816	0.0178297240809116	0.0173222863601502	0.0206069304900554	0.0162900806300394	0.0206129118236705	0.015738049068088	0.0197454958731578	0.0177988908824009	0.0210089620509002	0.0304389872695277	0.0220407411169671	0.0202917606922653	0.0785010103484171	0.0227977735617782	0.0218604999718977	0.0360721057139832	0.0383215467013577	0.0241436860144717	0.0231875011474417	0.0180714400773196	0.0179913493512013	0.0198091784621184	0.0179732682738466	0.0222612900900101	0.0318543290793786	0.0214618790167322	0.0232308865664873	0.0215650547817123	0.0179149339962008
isoform1=junction:chr1:150598285-150599942:-|isoform2=junction:chr1:150598285-150599873:-|ENSA|A5SS	0.00948508579676057	0.0101134415294643	0.00944543739449906	0.00899729701913754	0.00933866782863594	0.00857991455027716	0.010175186635414	0.00961980548187445	0.00998982617918913	0.00916897506925208	0.0095368948516932	0.00937830248497841	0.00959976186637231	0.0105879216443017	0.0102159240142931	0.0101322099373918	0.0101293594711648	0.0093089567259309	0.00935527781215196	0.00864067723498328	0.00913831413195649	0.00959357308599767	0.00930565497494631	0.00916018610463365	0.00901522557231668	0.00981874295024439	0.00924768572905409	0.00955754438179875	0.0105100662507236	0.00947646419139351	0.0110673030365913	0.00940488996133384	0.00935085007727975	0.00705863479586107	0.00987401759207599	0.00963960412473805	0.00904997953522216	0.00968419185049382	0.0101362309438858	0.0100692181909832	0.00881842086666741	0.00858605454522698	0.00886083938150836	0.0101253991743905	0.008787063818271	0.00990681346150312	0.00953867274516914	0.00842799003826763	0.00972490806049564	0.00925673735894057
isoform1=junction:chr1:150598285-150599942:-|isoform2=junction:chr1:150598285-150599787:-|ENSA|A5SS	0.00255691662769612	0.00370186511594922	0.00288612908868288	0.00222515516094198	0.0024232633279483	0.00246424290850979	0.00183085120918158	0.00151539462658894	0.0017570281124498	0.00452249419033439	0.00411194903133533	0.00181938773647477	0.00194978064967691	0.00206156525302192	0.00273867220555427	0.00134391667716602	0.00199655271473714	0.00282783944624995	0.00246722823107212	0.00300054678638728	0.00253414960533206	0.00257902350577007	0.00219061087541247	0.00177038897975012	0.00179558633294933	0.00137852036181222	0.00166671401649668	0.00500078959835764	0.00636860394517575	0.00203474722178745	0.00267404548202576	0.00241903904497363	0.00189462756293797	0.0118144807216413	0.0181854816676684	0.00325341106995043	0.0025481788913133	0.00244247524015191	0.00262623433013516	0.00198319244403679	0.00170628967217137	0.00187931689351078	0.00212225187444402	0.00167578748919903	0.00256161492374728	0.00522612694133072	0.00209106063423402	0.00145277709811598	0.00188152053899367	0.00197618200154239
isoform1=junction:chr1:153957258-153958588:-|isoform2=junction:chr1:153957258-153958492:-|JTB|A5SS	0.00529638837035792	0.00707180444746223	0.00461951594380596	0.00942368756103921	0.00956659890325777	0.00804632551134982	0.00795516181522329	0.00749644565076903	0.00828037235304976	0.0072663723325975	0.00896071072987669	0.00772072281939499	0.00802695059058393	0.00894929978282034	0.00785660245591573	0.00784559861917464	0.00789871922636843	0.00737227406299943	0.00896410338867227	0.00575941767972385	0.00754392191355008	0.00330515821413091	0.00858713534769873	0.00801548215652576	0.00787313571845468	0.00551621634685098	0.00781941291886277	0.0064382979984003	0.00565561168460356	0.00753608379103334	0.00533303393493699	0.00753903273399374	0.00563315207733589	0.00401069518716578	0.00388618021862744	0.00780092677053308	0.00528864808933216	0.00585888105206958	0.00680461821629762	0.00839961750771504	0.00386405302496122	0.00362619245027685	0.00769852643956932	0.00627232337311613	0.00732257794867508	0.0614765291945233	0.00726594316318886	0.00822381364602188	0.00718414382874752	0.00410099710517851
isoform1=junction:chr2:242524141-242541310:-|isoform2=junction:chr2:242524141-242541229:-|THAP4|A5SS	0.0364765554136354	0.0430337612933904	0.0315123159488097	0.0370345039838594	0.0389728807576916	0.0357174694678038	0.0327753668113247	0.0302983459576441	0.0306738747301927	0.0386632299351169	0.0359582883854729	0.0295968168721457	0.0317933071819459	0.0334069885023033	0.0274857878365333	0.0310118941597894	0.0326257041518882	0.0336233511086163	0.0288654034172913	0.0369058665168128	0.0352591243966466	0.0319966879583629	0.0350400068705896	0.0362041113680276	0.0342641326275235	0.0400049917101956	0.034433873450808	0.0337532821443067	0.0337098482174373	0.0360375531511809	0.0372771474878444	0.043923170065766	0.0330011000366679	0.00467726847521048	0.0416233219398623	0.0408830377933011	0.0344393263279113	0.0357591651641807	0.0288607149145976	0.03616064320968	0.0347545532811207	0.0331246060672495	0.0360667682320991	0.0394334624006521	0.0346124148118307	0.0311180190802873	0.0402709048558947	0.037202132977837	0.0378513145965549	0.0451160228932685
isoform1=junction:chr3:120315387-120319957:+|isoform2=junction:chr3:120315494-120319957:+|NDUFB4|A5SS	0.00926533452629486	0.0136634314453767	0.00809349560069073	0.0147267962253271	0.0131787003707521	0.0107625791726313	0.0183158094810233	0.0162971103497317	0.0198881511499487	0.0269720575332997	0.0279049544783078	0.015688356825642	0.0154498429616025	0.0184922375607449	0.0166578578067761	0.0207399759674824	0.0186255772267002	0.0154366828175598	0.0142968806805788	0.0104352945096689	0.0136122670829762	0.0070849601012237	0.0112589772329662	0.00855946044925138	0.0115434489155125	0.00665938941182795	0.0102374914541956	0.00968140883340015	0.00646556660417055	0.0100510107689401	0.00524465105191013	0.0131088909462104	0.00764462635197416	0.051370307832186	0.00596703247053464	0.0133034002044027	0.0232983219501757	0.00704750383322314	0.016852221583026	0.0151234731108878	0.00716498838109992	0.00624316039816572	0.00932122544985836	0.0113258683403466	0.00824326063179566	0.024467323898871	0.0146819716783168	0.0172760836571478	0.0119157380820667	0.00804710092163023
isoform1=junction:chr3:19989014-19992297:+|isoform2=junction:chr3:19989356-19992297:+|RAB5A|A5SS	0.0232454179704962	0.0220110497237569	0.0217101758124667	0.0214379586025627	0.0229019607843137	0.0222472499498588	0.0228323699421965	0.0227741892521809	0.0239286491189906	0.021501862623358	0.0209937018894332	0.0261078264941755	0.0241185487991824	0.0234726688102894	0.0219311422219552	0.0243466372193301	0.0191920755301037	0.0216850901782409	0.0244656917885264	0.0226230694980695	0.0209097010687181	0.0237884596480881	0.0181493603094317	0.0217206132879046	0.0211665930181175	0.0232553658818543	0.0200012158793848	0.0203484728199557	0.0203427249789739	0.0255673656995116	0.0200062519537355	0.0216110019646365	0.0200159547465371	0.0090050191910245	0.0212979746236898	0.0220462217605817	0.0201931518876207	0.0249826509368494	0.0225320149132761	0.0232578627433706	0.0227713886163929	0.0214226695710959	0.0221052631578947	0.0213249211356467	0.0209645883119705	0.0271315747058507	0.0217460356244044	0.0218225102499669	0.0212400034396767	0.0227459648401357
isoform1=junction:chr3:128525293-128526385:+|isoform2=junction:chr3:128525434-128526385:+|RAB7A|A5SS	0.979854845397888	0.981188567735749	0.981689165380737	0.980311398427041	0.979157515593429	0.980052585711739	0.977842802822852	0.980356519541171	0.97954438199837	0.982455007319383	0.982738716947941	0.981776564838454	0.981742484003857	0.981038767091428	0.981363548364088	0.97966592111336	0.980960455398777	0.98083572271884	0.980573571930921	0.980330737776083	0.980845635751504	0.980403712980698	0.982486124468443	0.981660842850777	0.982281433633876	0.982133379145182	0.98173285664711	0.98142647777235	0.982433867189475	0.980966371794462	0.982959391481436	0.981837003064751	0.982129378621166	0.984718684880759	0.982549600260406	0.980332622848609	0.981018023662969	0.981651512893129	0.982095722381803	0.98124785346308	0.981878625020676	0.981323791117319	0.9810660786252	0.981503443189859	0.98066482376274	0.979717430874577	0.982183097546131	0.980974549103783	0.981774709626001	0.981106012815659
isoform1=junction:chr3:128890382-128890494:-|isoform2=junction:chr3:128890382-128890476:-|CNBP|A5SS	0.920816466469778	0.907292159025261	0.88851239185204	0.903639468142831	0.901936140000767	0.914285575387517	0.900515232200284	0.894709300724338	0.895191613809867	0.895573513785582	0.89655111456805	0.900198568650974	0.894677405608114	0.896313433284259	0.89931489232352	0.89617181883537	0.895548427035849	0.904565877657572	0.900508102169734	0.914463780481227	0.901089275930679	0.91400039745628	0.90110718752299	0.900403787949927	0.904275174979507	0.893840720377722	0.90364019486545	0.905259158691049	0.910290128795768	0.893359610226091	0.889929244028302	0.91249165278987	0.903070309549076	0.919053964023984	0.917767051903199	0.918071942100652	0.908375937886078	0.897065740439234	0.888247697258906	0.900382661935574	0.916992481203007	0.923593506920126	0.892674364896074	0.898414621831768	0.895926964974338	0.90873855327607	0.897437643819356	0.904021820971431	0.903813318155948	0.907839298845321
isoform1=junction:chr3:128890382-128890497:-|isoform2=junction:chr3:128890382-128890494:-|CNBP|A5SS	0.0756289244945912	0.083999857244259	0.0900160052983056	0.0847586019669145	0.0872687220908291	0.078658151668388	0.0917557008451603	0.0908183869818268	0.094657405025298	0.0779490497709223	0.0795454545454545	0.0871158776586141	0.0885588361760069	0.0931494277693803	0.0933955102483462	0.0952027817603533	0.0922213112717696	0.0938394708263402	0.0962790697674419	0.078710242168006	0.096528410469996	0.0900718076802997	0.0855474591911414	0.082200110887878	0.0860201040332725	0.0851430350757363	0.0857338200957185	0.0918739976593992	0.0921647565162726	0.0888848329987224	0.0818611644147263	0.0820923335553652	0.0823716430001681	0.10402397260274	0.0762892005951499	0.0824890936995219	0.0935647321886475	0.0871540896558766	0.0909524915486052	0.0920582259599311	0.0760540093689722	0.0725864383626172	0.0787575585021286	0.0815023656750275	0.0830861423220974	0.079742956741803	0.0884898548534683	0.0877619152777958	0.0880680126258114	0.0739180680640791
isoform1=junction:chr5:85915260-85916484:+|isoform2=junction:chr5:85915314-85916484:+|COX7C|A5SS	0.998512369215589	0.99842334526691	0.997768239352482	0.998898637878363	0.998477410867632	0.998752362210492	0.99875688106865	0.998671729945644	0.998922547182147	0.998809867850669	0.998783503571154	0.99892701957992	0.99886314705042	0.998534196131708	0.99879193104351	0.998789914419803	0.998530905151987	0.998673686259876	0.998562594689075	0.998580818211773	0.997937634053787	0.998034528552457	0.998888456986124	0.998367337993908	0.99892298696418	0.99770011092874	0.998923044565683	0.998144831334738	0.997815135813728	0.996917428491242	0.995440232349899	0.998330454569814	0.998224908147198	0.98929073558886	0.997358448230393	0.998825613099044	0.999237562360795	0.997865168830429	0.998889816157211	0.998684084961904	0.998653137659918	0.998566156176801	0.998066009482137	0.998507960094047	0.998234667031796	0.999009044041093	0.998445462158401	0.99909519808699	0.998887047915516	0.998517618108777
isoform1=junction:chr5:140071101-140073075:+|isoform2=junction:chr5:140071342-140073075:+|ZMAT2|A5SS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.994685562444641	1	1	1	1	1	1	1	1	1	1	1	0.985926305015353	1	1	1	1
isoform1=junction:chr5:140071342-140073175:+|isoform2=junction:chr5:140071603-140073175:+|ZMAT2|A5SS	0.00994259942599426	0.0130658673430174	0.00643001849731349	0.0163028711167467	0.0143288084464555	0.0165887584083913	0.0128205128205128	0.0115030674846626	0.00957902697252332	0.0149668874172185	0.00999733404425487	0.0131792376317924	0.00899708917703096	0.0229885057471264	0.0196319018404908	0.0131453154875717	0.0143355288647811	0.0259241478636582	0.0239091452480574	0.0126250962278676	0.00730100785651932	0.0158929693813415	0.0128180416345412	0.00989837666622674	0.0103182256509161	0.0070032915470271	0.00973457525036767	0.00909389722800482	0.00622792340583752	0.0203389830508475	0.0220952380952381	0.0152336689904467	0.0135926390631535	0.0046982291290206	0.00647785948990768	0.0178999042145594	0.0108142493638677	0.0125371865703357	0.0158348112490499	0.0151568558336271	0.00997035839396389	0.00708944890612019	0.0208831500079707	0.0140346096198392	0.0130948578728841	0.0214113042477265	0.0205001374003847	0.012348401323043	0.00782688766114181	0.0191102756892231
